id,province_code,city_code,district_code,district,created_at,updated_at
4392,35,3511,351109,WONOSARI,,
4393,34,3403,340301,WONOSARI,,
4394,33,3310,331015,WONOSARI,,
4395,35,3507,350732,WONOSARI,,
4396,33,3309,330918,WONOSEGORO,,
4397,18,1806,180603,WONOSOBO,,
4398,33,3307,330709,WONOSOBO,,
4399,35,3505,350508,WONOTIRTO,,
4400,91,9115,911514,WONTI,,
4401,73,7324,732406,WOTU,,
4402,35,3511,351112,WRINGIN,,
4403,35,3525,352506,WRINGINANOM,,
4404,81,8103,810307,WUAR LABOBAR,,
4405,95,9504,950438,WUGI,,
4406,53,5313,531308,WULANDONI,,
4407,53,5306,530601,WULANGGITANG,,
4408,53,5311,531111,WULLA WAIJELU,,
4409,35,3509,350911,WULUHAN,,
4410,74,7401,740101,WUNDULAKO,,
4411,35,3519,351907,WUNGU,,
4412,95,9508,950826,WUSI,,
4413,13,1304,130401,X KOTO,,
4414,14,1401,140104,XIII KOTO KAMPAR,,
4415,17,1706,170611,XIV KOTO,,
4416,93,9303,930312,YAKOMI,,
4417,95,9501,950111,YALENGGA,,
4418,94,9401,940103,YAUR,,
4419,94,9403,940318,YOUTADI,,
4420,94,9405,940517,YUGUMUAK,,
4421,95,9504,950432,YUNERI,,
4422,13,1305,130504,2 X 11 ENAM LINGKUANG,,
4423,16,1612,161204,ABAB,,
4424,33,3305,330515,ADIMULYO,,
4425,18,1810,181007,ADILUWIH,,
4426,53,5306,530617,ADONARA,,
4427,53,5306,530608,ADONARA BARAT,,
4428,53,5306,530618,ADONARA TENGAH,,
4429,53,5306,530610,ADONARA TIMUR,,
4430,12,1209,120932,AEK LEDONG,,
4431,93,9304,930401,AGATS,,
4432,94,9404,940402,AGIMUGA,,
4433,96,9605,960502,AIFAT UTARA,,
4434,52,5203,520309,AIKMEL,,
4435,96,9601,960107,AIMAS,,
4436,53,5309,530901,AIMERE,,
4437,17,1705,170506,AIR PERIUKAN,,
4438,12,1209,120913,AIR BATU,,
4439,36,3601,360135,SOBANG,,
4440,17,1703,170315,AIR BESI,,
4441,81,8104,810402,AIR BUAYA,,
4442,17,1706,170614,AIR DIKIT,,
4443,15,1501,150105,AIR HANGAT,,
4444,15,1501,150121,AIR HANGAT BARAT,,
4445,15,1501,150111,AIR HANGAT TIMUR,,
4446,61,6104,610421,AIR UPAS,,
4447,12,1209,120909,AIR JOMAN,,
4448,18,1804,180419,AIR HITAM,,
4449,16,1607,160719,AIR KUMBANG,,
4450,17,1706,170613,AIR MAJUNTO,,
4451,18,1806,180626,AIR NANINGAN,,
4452,17,1703,170316,AIR NAPAL,,
4453,17,1701,170108,AIR NIPIS,,
4454,12,1219,121903,AIR PUTIH,,
4455,12,1201,120102,SORKAM,,
4456,17,1706,170607,AIR RAMI,,
4457,16,1607,160714,AIR SALEK,,
4458,13,1301,130113,AIRPURA,,
4459,96,9605,960505,AITINYO BARAT,,
4460,96,9605,960523,AITINYO RAYA,,
4461,12,1212,121208,AJIBATA,,
4462,13,1307,130713,AKABILURU,,
4463,94,9404,940418,ALAMA,,
4464,16,1671,167115,ALANG-ALANG LEBAR,,
4465,12,1275,127502,BINJAI KOTA,,
4466,52,5271,527101,AMPENAN,,
4467,17,1707,170710,AMEN,,
4468,12,1224,122406,ALASA TALUMUZOI,,
4469,72,7209,720904,AMPANA TETE,,
4470,13,1306,130607,AMPEK ANGKEK,,
4471,33,3305,330511,ALIAN,,
4472,53,5307,530714,ALOK BARAT,,
4473,95,9504,950436,ANAWI,,
4474,63,6303,630301,ALUH ALUH,,
4475,33,3322,332210,AMBARAWA,,
4476,93,9302,930211,AMBATKWI,,
4477,13,1306,130613,AMPEK NAGARI,,
4478,94,9405,940523,AMUNGKALPIA,,
4479,63,6308,630804,AMUNTAI SELATAN,,
4480,63,6308,630805,AMUNTAI TENGAH,,
4481,32,3273,327305,ANDIR,,
4482,63,6305,630507,BAKARANGAN,,
4483,12,1203,120332,ANGKOLA MUARA TAIS,,
4484,16,1606,160614,BABAT SUPAT,,
4485,74,7405,740503,ANDOOLO,,
4486,74,7405,740502,ANGATA,,
4487,82,8204,820409,BACAN BARAT,,
4488,74,7402,740240,ANGGALOMOARE,,
4489,91,9105,910515,ANOTAUREI,,
4490,82,8204,820414,BACAN BARAT UTARA,,
4491,63,6306,630604,ANGKINANG,,
4492,82,8204,820417,BACAN SELATAN,,
4493,82,8204,820407,BACAN TIMUR,,
4494,63,6310,631009,ANGSANA,,
4495,19,1902,190205,BADAU,,
4496,72,7203,720331,BALAESANG TANJUNG,,
4497,61,6103,610312,BALAI,,
4498,14,1407,140718,BALAI JAYA,,
4499,62,6202,620210,ANTANG KALANG,,
4500,95,9507,950721,AWINA,,
4501,63,6304,630404,ANJIR MUARA,,
4502,63,6304,630403,ANJIR PASAR,,
4503,32,3273,327320,ANTAPANI,,
4504,94,9403,940303,ARADIDE,,
4505,32,3212,321219,ARAHAN,,
4506,12,1214,121415,ARAMO,,
4507,95,9504,950445,BIUK,,
4508,32,3210,321005,ARGAPURA,,
4509,33,3306,330613,BRUNO,,
4510,95,9507,950725,BRUWA,,
4511,32,3209,320924,ARJAWINANGUN,,
4512,17,1703,170321,ARMA JAYA,,
4513,11,1105,110507,ARONGAN LAMBALEK,,
4514,35,3526,352605,AROSBAYA,,
4515,12,1203,120314,ARSE,,
4516,35,3578,357828,ASEM ROWO,,
4517,35,3512,351213,ASEMBAGUS,,
4518,74,7409,740901,ASERA,,
4519,95,9501,950109,ASOLOKOBAL,,
4520,32,3205,320538,BL. LIMBANGAN,,
4521,33,3325,332503,BLADO,,
4522,95,9501,950136,ASOTIPO,,
4523,15,1505,150509,BAHAR UTARA,,
4524,65,6502,650211,BAHAU HULU,,
4525,32,3273,327310,ASTANA ANYAR,,
4526,11,1101,110115,BAKONGAN TIMUR,,
4527,35,3502,350211,BALONG,,
4528,32,3209,320910,ASTANAJAPURA,,
4529,53,5304,530421,ATAMBUA BARAT,,
4530,53,5304,530422,ATAMBUA SELATAN,,
4531,74,7410,741005,KULISUSU UTARA,,
4532,63,6308,630802,BABIRIK,,
4533,73,7326,732621,AWAN RANTE KARUA,,
4534,92,9206,920603,BABO,,
4535,62,6213,621304,AWANG,,
4536,63,6305,630501,BINUANG,,
4537,96,9605,960508,AYAMARU,,
4538,96,9605,960521,AYAMARU BARAT,,
4539,96,9605,960517,AYAMARU SELATAN JAYA,,
4540,92,9206,920618,BISCOOP,,
4541,96,9605,960520,AYAMARU TENGAH,,
4542,73,7314,731406,KULO,,
4543,73,7303,730301,BISSAPPU,,
4544,73,7318,731802,BITTUANG,,
4545,11,1108,110801,BAKTIYA,,
4546,11,1108,110819,BAKTIYA BARAT,,
4547,96,9605,960510,AYAMARU TIMUR,,
4548,76,7601,760101,BAMBALAMOTU,,
4549,76,7603,760311,BAMBANG,,
4550,96,9605,960518,AYAMARU TIMUR SELATAN,,
4551,72,7201,720118,BALANTAK SELATAN,,
4552,72,7201,720119,BALANTAK UTARA,,
4553,15,1505,150503,KUMPEH,,
4554,33,3328,332804,BALAPULANG,,
4555,36,3603,360301,BALARAJA,,
4556,95,9507,950722,AYUMNATI,,
4557,62,6202,620205,BAAMANG,,
4558,35,3502,350216,BABADAN,,
4559,11,1112,111206,BABAH ROT,,
4560,11,1171,117101,BAITURRAHMAN,,
4561,11,1106,110620,BAITUSSALAM,,
4562,32,3204,320432,BALEENDAH,,
4563,13,1373,137302,BARANGIN,,
4564,15,1505,150506,KUMPEH ULU,,
4565,12,1276,127604,BAJENIS,,
4566,73,7317,731704,BAJO,,
4567,32,3209,320905,BABAKAN,,
4568,73,7371,737111,BIRINGKANAYA,,
4569,32,3273,327303,BABAKAN CIPARAY,,
4570,32,3201,320105,BABAKAN MADANG,,
4571,73,7317,731720,BAJO BARAT,,
4572,15,1504,150407,BAJUBANG,,
4573,63,6301,630110,BAJUIN,,
4574,19,1901,190106,BAKAM,,
4575,91,9111,911108,ARSO BARAT,,
4576,12,1205,120514,BABALAN,,
4577,35,3524,352405,BABAT,,
4578,35,3522,352213,BALEN,,
4579,35,3519,351910,BALEREJO,,
4580,12,1212,121201,BALIGE,,
4581,11,1102,110211,BABUL RAHMAH,,
4582,72,7203,720318,BANAWA SELATAN,,
4583,72,7203,720327,BANAWA TENGAH,,
4584,33,3322,332216,BANCAK,,
4585,11,1102,110204,BABUSSALAM,,
4586,63,6304,630411,KURIPAN,,
4587,82,8204,820408,BACAN,,
4588,11,1102,110205,BADAR,,
4589,35,3506,350626,BADAS,,
4590,61,6106,610614,BADAU,,
4591,81,8171,817103,BAGUALA,,
4592,96,9601,960144,BAGUN,,
4593,15,1505,150510,BAHAR SELATAN,,
4594,53,5309,530906,BAJAWA,,
4595,73,7306,730618,BAJENG BARAT,,
4596,11,1101,110101,BAKONGAN,,
4597,52,5201,520115,KURIPAN,,
4598,95,9507,950707,BALINGGA,,
4599,12,1216,121603,BAKTIRAJA,,
4600,62,6208,620803,BALAI RIAM,,
4601,76,7604,760412,BALANIPA,,
4602,72,7201,720106,BALANTAK,,
4603,18,1804,180404,BALIK BUKIT,,
4604,16,1608,160805,BUAY PEMUKA PELIUNG,,
4605,64,6471,647106,BALIKPAPAN KOTA,,
4606,64,6471,647104,BALIKPAPAN TENGAH,,
4607,95,9507,950726,BALINGGA BARAT,,
4608,35,3513,351303,KURIPAN,,
4609,73,7310,731005,BALOCCI,,
4610,32,3212,321214,BALONGAN,,
4611,35,3515,351512,BALONGBENDO,,
4612,35,3509,350910,BALUNG,,
4613,34,3402,340205,BAMBANGLIPURO,,
4614,11,1102,110203,BAMBEL,,
4615,11,1108,110826,BANDA BARO,,
4616,11,1171,117107,BANDA RAYA,,
4617,12,1218,121806,BANDAR KHALIPAH,,
4618,14,1403,140314,BANDAR LAKSAMANA,,
4619,73,7318,731838,KURRA,,
4620,12,1208,120824,BANDAR MASILAM,,
4621,18,1802,180218,BANDAR MATARAM,,
4622,18,1806,180625,BANDAR NEGERI SEMUONG,,
4623,18,1804,180423,BANDAR NEGERI SUOH,,
4624,18,1807,180715,BANDAR SRIBHAWONO,,
4625,14,1406,140610,BANGUN PURBA,,
4626,18,1802,180202,BANGUN REJO,,
4627,34,3402,340212,BANGUNTAPAN,,
4628,18,1802,180226,BANDAR SURABAYA,,
4629,35,3517,351718,BANDARKEDUNGMULYO,,
4630,15,1572,157205,KUMUN DEBAI,,
4631,32,3273,327321,BANDUNG KIDUL,,
4632,32,3273,327315,BANDUNG KULON,,
4633,33,3322,332220,BANDUNGAN,,
4634,17,1709,170910,BANG HAJI,,
4635,33,3374,337408,CANDISARI,,
4636,35,3514,351414,BANGIL,,
4637,73,7326,732617,BANGKELEKILA,,
4638,64,6408,640806,BUSANG,,
4639,63,6308,630807,BANJANG,,
4640,51,5108,510803,BUSUNGBIU,,
4641,21,2102,210202,KUNDUR,,
4642,61,6107,610711,CAPKALA,,
4643,33,3306,330610,BUTUH,,
4644,32,3210,321022,BANJARAN,,
4645,51,5105,510502,BANJARANGKAN,,
4646,53,5313,531307,BUYASURI,,
4647,63,6372,637205,BANJARBARU SELATAN,,
4648,32,3273,327312,BATUNUNGGAL,,
4649,63,6372,637204,BANJARBARU UTARA,,
4650,16,1602,160218,CENGAL,,
4651,31,3173,317301,CENGKARENG,,
4652,21,2102,210208,KUNDUR BARAT,,
4653,73,7308,730820,CENRANA,,
4654,95,9507,950738,BUGUK GONA,,
4655,62,6203,620317,BATAGUH,,
4656,63,6372,637203,CEMPAKA,,
4657,63,6371,637105,BANJARMASIN TENGAH,,
4658,16,1603,160304,GUNUNG MEGANG,,
4659,63,6371,637102,BANJARMASIN TIMUR,,
4660,35,3513,351304,BANTARAN,,
4661,33,3327,332706,BANTARBOLANG,,
4662,32,3202,320204,BANTARGADUNG,,
4663,91,9111,911106,ARSO TIMUR,,
4664,34,3402,340208,BANTUL,,
4665,35,3507,350703,BANTUR,,
4666,16,1607,160703,BANYUASIN III,,
4667,35,3527,352709,BANYUATES,,
4668,33,3322,332207,BANYUBIRU,,
4669,33,3309,330909,BANYUDONO,,
4670,35,3512,351216,BANYUGLUGUR,,
4671,63,6304,630414,BARAMBAI,,
4672,73,7314,731404,BARANTI,,
4673,35,3520,352012,BARAT,,
4674,81,8107,810702,ARU SELATAN,,
4675,73,7308,730809,BAREBBO,,
4676,32,3207,320732,BAREGBEG,,
4677,62,6212,621206,BARITO TUHUP RAYA,,
4678,73,7316,731612,BAROKO,,
4679,64,6407,640707,BARONG TONGKOK,,
4680,12,1221,122116,BARUMUN BARAT,,
4681,12,1213,121315,BATAHAN,,
4682,12,1221,122110,BARUMUN SELATAN,,
4683,12,1221,122102,BARUMUN TENGAH,,
4684,73,7326,732614,BARUPPU,,
4685,21,2102,210207,KUNDUR UTARA,,
4686,16,1608,160804,CEMPAKA,,
4687,12,1201,120101,BARUS,,
4688,36,3602,360218,CIBADAK,,
4689,32,3202,320211,CIBADAK,,
4690,53,5310,531006,CIBAL,,
4691,53,5310,531017,CIBAL BARAT,,
4692,12,1201,120117,BARUS UTARA,,
4693,63,6306,630609,KALUMPANG,,
4694,13,1301,130111,BASA AMPEK BALAI TAPAN,,
4695,16,1606,160604,BATANG HARI LEKO,,
4696,33,3316,331613,KUNDURAN,,
4697,13,1301,130104,BATANG KAPAS,,
4698,76,7602,760204,KALUMPANG,,
4699,35,3526,352604,KAMAL,,
4700,13,1303,130306,KAMANG BARU,,
4701,13,1306,130615,KAMANG MAGEK,,
4702,74,7403,740315,BATALAIWORU,,
4703,33,3325,332511,BATANG,,
4704,73,7317,731713,KAMANRE,,
4705,53,5311,531117,KAMBATA MAPAMBUHANG,,
4706,53,5311,531116,KAMBERA,,
4707,32,3208,320809,KUNINGAN,,
4708,63,6307,630707,BATANG ALAI SELATAN,,
4709,13,1305,130502,BATANG ANAI,,
4710,52,5208,520805,PEMENANG,,
4711,12,1203,120307,BATANG ANGKOLA,,
4712,16,1610,161005,PEMULUTAN,,
4713,36,3601,360103,CIBALIUNG,,
4714,32,3205,320529,CIBALONG,,
4715,15,1503,150301,BATANG ASAI,,
4716,12,1220,122007,BATANG ONANG,,
4717,14,1402,140214,BATANG PERANAP,,
4718,51,5103,510306,KUTA UTARA,,
4719,12,1205,120519,BATANG SERANGAN,,
4720,15,1506,150607,BATANG ASAM,,
4721,14,1402,140207,BATANG CENAKU,,
4722,14,1402,140208,BATANG GANSAL,,
4723,13,1305,130513,BATANG GASAN,,
4724,62,6209,620908,BATANG KAWA,,
4725,12,1207,120727,BATANG KUIS,,
4726,12,1221,122109,BATANG LUBU SUTAM,,
4727,61,6106,610612,BATANG LUPAR,,
4728,15,1502,150212,BATANG MASUMAI,,
4729,35,3508,350806,KUNIR,,
4730,15,1501,150107,BATANG MERANGIN,,
4731,12,1213,121313,BATANG NATAL,,
4732,15,1508,150814,BATHIN III ULU,,
4733,63,6301,630105,BATI BATI,,
4734,17,1703,170311,BATIK NAU,,
4735,15,1508,150810,BATIN II BABEKO,,
4736,61,6105,610501,SINTANG,,
4737,15,1504,150404,BATIN XXIV,,
4738,33,3310,331011,CEPER,,
4739,33,3324,332413,CEPIRING,,
4740,32,3215,321507,KUTAWALUYA,,
4741,33,3309,330903,CEPOGO,,
4742,13,1304,130414,BATIPUAH SELATAN,,
4743,13,1304,130402,BATIPUH,,
4744,95,9502,950205,BATOM,,
4745,35,3579,357901,BATU,,
4746,21,2171,217112,BATU AJI,,
4747,21,2171,217102,BATU AMPAR,,
4748,61,6112,611205,BATU AMPAR,,
4749,14,1401,140120,GUNUNG SAHILAN,,
4750,63,6311,631104,BATU MANDI,,
4751,32,3204,320446,KUTAWARINGIN,,
4752,64,6403,640312,BATU PUTIH,,
4753,63,6307,630702,BATU BENAWA,,
4754,32,3217,321715,GUNUNGHALU,,
4755,18,1804,180410,BATU BRAK,,
4756,73,7315,731512,BATULAPPA,,
4757,74,7408,740803,BATU PUTIH,,
4758,52,5201,520114,BATU LAYAR,,
4759,53,5302,530214,BATU PUTIH,,
4760,33,3316,331605,CEPU,,
4761,32,3206,320606,CIBALONG,,
4762,11,1104,110412,KUTE PANANG,,
4763,63,6310,631001,BATU LICIN,,
4764,17,1771,177105,KAMPUNG MELAYU,,
4765,32,3216,321622,CIBARUSAH,,
4766,18,1812,181209,BATU PUTIH,,
4767,72,7201,720101,BATUI,,
4768,72,7201,720115,BATUI SELATAN,,
4769,13,1302,130219,DANAU KEMBAR,,
4770,64,6401,640101,BATU SOPANG,,
4771,35,3529,352926,BATUAN,,
4772,36,3671,367103,BATUCEPER,,
4773,11,1110,111006,GUNUNG MERIAH,,
4774,14,1401,140118,KAMPAR UTARA,,
4775,75,7501,750103,BATUDAA,,
4776,72,7209,720911,BATUDAKA,,
4777,32,3217,321709,BATUJAJAR,,
4778,71,7104,710418,BEO SELATAN,,
4779,71,7104,710414,BEO UTARA,,
4780,32,3273,327304,BOJONGLOA KALER,,
4781,32,3215,321508,BATUJAYA,,
4782,52,5202,520212,BATUKLIANG UTARA,,
4783,35,3528,352811,BATUMARMAR,,
4784,12,1207,120701,GUNUNG MERIAH,,
4785,74,7472,747208,BATUPOARO,,
4786,35,3529,352917,BATUPUTIH,,
4787,33,3304,330416,BATUR,,
4788,51,5102,510209,BATURITI,,
4789,16,1601,160113,BATURAJA BARAT,,
4790,16,1601,160114,BATURAJA TIMUR,,
4791,33,3312,331204,BATUWARNO,,
4792,74,7401,740112,BAULA,,
4793,94,9403,940319,BAYA BIRU,,
4794,95,9504,950415,BOKONERI,,
4795,21,2105,210510,KUTE SIANTAN,,
4796,11,1115,111510,BEUTONG ATEUH BANGGALANG,,
4797,95,9504,950416,BEWANI,,
4798,32,3209,320913,BEBER,,
4799,35,3514,351413,BEJI,,
4800,91,9106,910608,BIAK BARAT,,
4801,91,9106,910601,BIAK KOTA,,
4802,32,3275,327502,BEKASI BARAT,,
4803,32,3275,327504,BEKASI SELATAN,,
4804,94,9407,940704,BIANDOGA,,
4805,71,7109,710907,BIARO,,
4806,33,3306,330609,KUTOARJO,,
4807,64,6403,640313,BIATAN,,
4808,32,3275,327501,BEKASI TIMUR,,
4809,72,7205,720506,BIAU,,
4810,63,6304,630408,BELAWANG,,
4811,53,5303,530322,BIBOKI TAN PAH,,
4812,61,6110,611010,BELIMBING HULU,,
4813,53,5303,530306,BIBOKI UTARA,,
4814,64,6403,640308,BIDUK-BIDUK,,
4815,16,1608,160818,BELITANG MADANG RAYA,,
4816,53,5303,530317,BIKOMI UTARA,,
4817,35,3516,351607,KUTOREJO,,
4818,12,1210,121007,BILAH BARAT,,
4819,12,1210,121008,BILAH HILIR,,
4820,12,1210,121009,BILAH HULU,,
4821,16,1608,160819,BELITANG MULYA,,
4822,95,9507,950727,GUPURA,,
4823,16,1603,160319,BENAKAT,,
4824,32,3206,320609,BOJONGASIH,,
4825,32,3206,320611,BOJONGGAMBIR,,
4826,32,3202,320214,BOJONGGENTENG,,
4827,14,1409,140906,BENAI,,
4828,35,3506,350621,KUNJANG,,
4829,95,9504,950402,BOKONDINI,,
4830,36,3671,367104,BENDA,,
4831,71,7106,710607,LIKUPANG TIMUR,,
4832,81,8104,810415,LILIALY,,
4833,21,2171,217109,BENGKONG,,
4834,14,1406,140613,BONAI DARUSSALAM,,
4835,33,3321,332112,BONANG,,
4836,64,6407,640714,BENTIAN BESAR,,
4837,74,7405,740513,BENUA,,
4838,94,9405,940503,BEOGA,,
4839,14,1406,140606,KUNTO DARUSSALAM,,
4840,94,9405,940510,BEOGA BARAT,,
4841,15,1572,157203,HAMPARAN RAWANG,,
4842,12,1211,121113,BERAMPU,,
4843,14,1471,147104,LIMA PULUH,,
4844,12,1219,121909,LIMA PULUH PESISIR,,
4845,12,1205,120518,BERANDAN BARAT,,
4846,18,1806,180624,LIMAU,,
4847,12,1206,120602,BERASTAGI,,
4848,12,1207,120733,BERINGIN,,
4849,75,7571,757103,KOTA UTARA,,
4850,13,1303,130310,KUPITAN,,
4851,91,9106,910621,BONDIFUAR,,
4852,17,1707,170707,BINGIN KUNING,,
4853,63,6303,630313,BERUNTUNG BARU,,
4854,14,1471,147108,BINAWIDYA,,
4855,32,3213,321308,BINONG,,
4856,74,7407,740704,BINONGKO,,
4857,21,2101,210114,BINTAN PESISIR,,
4858,35,3513,351313,BESUK,,
4859,65,6504,650404,BETAYAU,,
4860,21,2101,210106,BINTAN TIMUR,,
4861,81,8172,817205,KUR SELATAN,,
4862,21,2101,210107,BINTAN UTARA,,
4863,11,1104,110408,BINTANG,,
4864,11,1115,111504,BEUTONG,,
4865,91,9106,910602,BIAK UTARA,,
4866,94,9403,940305,BIBIDA,,
4867,53,5303,530323,BIBOKI MOENLEU,,
4868,53,5303,530303,BIBOKI SELATAN,,
4869,11,1104,110420,BIES,,
4870,96,9604,960413,BIKAR,,
4871,53,5303,530316,BIKOMI NILULAT,,
4872,12,1206,120603,BARUSJAHE,,
4873,53,5303,530314,BIKOMI SELATAN,,
4874,53,5303,530315,BIKOMI TENGAH,,
4875,71,7101,710132,BILALANG,,
4876,63,6309,630912,BINTANG ARA,,
4877,12,1275,127503,BINJAI BARAT,,
4878,12,1218,121817,BINTANG BAYU,,
4879,53,5312,531215,KOTA WAIKABUBAK,,
4880,12,1205,120505,BINJAI,,
4881,11,1106,110623,BLANG BINTANG,,
4882,11,1173,117303,BLANG MANGAT,,
4883,74,7405,740521,BASALA,,
4884,11,1112,111201,BLANGPIDIE,,
4885,11,1113,111309,BLANGJERANGO,,
4886,11,1113,111301,BLANGKEJEREN,,
4887,61,6105,610521,BINJAI HULU,,
4888,11,1113,111306,BLANGPEGAYON,,
4889,35,3526,352615,BLEGA,,
4890,96,9603,960318,KOTA WAISAI,,
4891,35,3513,351311,KOTAANYAR,,
4892,18,1803,180302,KOTABUMI,,
4893,18,1803,180310,KOTABUMI SELATAN,,
4894,94,9404,940413,KWAMKI NARAMA,,
4895,12,1275,127504,BINJAI TIMUR,,
4896,12,1275,127501,BINJAI UTARA,,
4897,51,5104,510402,BLAHBATUH,,
4898,18,1808,180801,BLAMBANGAN UMPU,,
4899,32,3213,321313,BLANAKAN,,
4900,35,3573,357301,BLIMBING,,
4901,33,3316,331609,BLORA,,
4902,35,3522,352215,BOJONEGORO,,
4903,36,3601,360110,BOJONG,,
4904,33,3326,332611,BOJONG,,
4905,81,8107,810709,ARU SELATAN TIMUR,,
4906,32,3214,321411,BOJONG,,
4907,33,3328,332803,BOJONG,,
4908,32,3201,320113,BOJONG GEDE,,
4909,32,3273,327317,BOJONGLOA KIDUL,,
4910,32,3216,321623,BOJONGMANGU,,
4911,36,3602,360207,BOJONGMANIK,,
4912,18,1803,180309,KOTABUMI UTARA,,
4913,71,7110,711002,KOTABUNAN,,
4914,33,3324,332406,LIMBANGAN,,
4915,73,7322,732205,RONGKONG,,
4916,81,8107,810710,ARU SELATAN UTARA,,
4917,53,5307,530711,BOLA,,
4918,95,9501,950105,BOLAKME,,
4919,95,9501,950123,LIBAREK,,
4920,71,7106,710610,LIKUPANG SELATAN,,
4921,52,5206,520602,BOLO,,
4922,93,9302,930206,BOMAKIA,,
4923,92,9203,920307,BOMBERAY,,
4924,95,9503,950340,BOMELA,,
4925,12,1212,121223,BONATUA LUNASI,,
4926,76,7604,760411,LIMBORO,,
4927,21,2171,217110,BATAM KOTA,,
4928,74,7402,740221,BONDOALA,,
4929,35,3511,351111,BONDOWOSO,,
4930,75,7501,750101,LIMBOTO,,
4931,75,7501,750117,LIMBOTO BARAT,,
4932,15,1508,150807,LIMBUR LUBUK MENGKUANG,,
4933,75,7503,750309,BONE,,
4934,53,5311,531101,KOTA WAINGAPU,,
4935,75,7503,750310,BONE RAYA,,
4936,76,7602,760215,BONEHAU,,
4937,75,7503,750304,BONEPANTAI,,
4938,16,1603,160323,BELIMBING,,
4939,73,7371,737106,BONTOALA,,
4940,73,7308,730801,BONTOCANI,,
4941,73,7301,730102,BONTOHARU,,
4942,73,7306,730615,BONTOLEMPANGANG,,
4943,11,1104,110401,LINGE,,
4944,61,6103,610305,BONTI,,
4945,73,7301,730104,BONTOMANAI,,
4946,73,7306,730606,BONTOMARANNU,,
4947,12,1208,120808,BOSAR MALIGAS,,
4948,12,1204,120421,BOTOMUZOI,,
4949,75,7505,750502,KWANDANG,,
4950,75,7502,750206,BOTUMOITO,,
4951,61,6106,610619,BOYAN TANJUNG,,
4952,33,3309,330905,BOYOLALI,,
4953,35,3504,350402,BOYOLANGU,,
4954,73,7317,731705,BUA PONRANG,,
4955,32,3273,327322,BUAHBATU,,
4956,33,3326,332614,BUARAN,,
4957,16,1609,160912,BUAY PEMATANG RIBU RANAU TENGAH,,
4958,16,1609,160919,BUAY RAWAN,,
4959,11,1102,110209,BUKIT TUSAM,,
4960,35,3526,352611,KWANYAR,,
4961,16,1609,160907,BUAY RUNJUNG,,
4962,19,1971,197101,BUKIT INTAN,,
4963,16,1609,160906,BUAY SANDANG AJI,,
4964,33,3305,330502,BUAYAN,,
4965,11,1105,110506,BUBON,,
4966,35,3522,352205,BUBULAN,,
4967,73,7301,730111,BUKI,,
4968,14,1471,147107,BUKIT RAYA,,
4969,13,1307,130712,BUKIK BARISAN,,
4970,11,1117,111705,BUKIT,,
4971,95,9503,950345,KWELAMDUA,,
4972,14,1403,140303,BUKIT BATU,,
4973,71,7104,710401,LIRUNG,,
4974,62,6202,620215,BUKIT SANTUAI,,
4975,73,7310,731002,LIUKANG KALMAS,,
4976,14,1472,147203,BUKIT KAPUR,,
4977,18,1803,180301,BUKIT KEMUNING,,
4978,72,7207,720706,BULAGI,,
4979,72,7207,720709,BULAGI SELATAN,,
4980,72,7207,720717,BULAGI UTARA,,
4981,35,3578,357829,BULAK,,
4982,73,7304,730404,BATANG,,
4983,12,1213,121307,BUKIT MALINTANG,,
4984,62,6206,620613,BUKIT RAYA,,
4985,74,7411,741102,LOEA,,
4986,14,1409,140910,LOGAS TANAH DARAT,,
4987,16,1671,167111,BUKITKECIL,,
4988,73,7310,731003,LIUKANG TUPABBIRING,,
4989,73,7310,731013,LIUKANG TUPABBIRING UTARA,,
4990,64,6402,640203,LOA JANAN,,
4991,33,3311,331102,BULU,,
4992,33,3323,332301,BULU,,
4993,96,9604,960421,KWESEFO,,
4994,15,1501,150120,BUKITKERMAN,,
4995,72,7207,720718,BUKO SELATAN,,
4996,81,8105,810501,BULA,,
4997,81,8105,810512,BULA BARAT,,
4998,33,3329,332914,BULAKAMBA,,
4999,76,7601,760107,BULU TABA,,
5000,75,7503,750316,BULANGO TIMUR,,
5001,33,3312,331218,BULUKERTO,,
5002,73,7302,730207,BULUKUMPA,,
5003,35,3507,350714,BULULAWANG,,
5004,95,9503,950346,KWIKMA,,
5005,73,7307,730706,BULUPODDO,,
5006,33,3305,330506,BULUSPESANTREN,,
5007,63,6306,630605,KANDANGAN,,
5008,35,3506,350619,KANDANGAN,,
5009,33,3323,332306,KANDANGAN,,
5010,32,3212,321221,KANDANGHAUR,,
5011,18,1806,180627,BULOK,,
5012,33,3317,331702,BULU,,
5013,18,1807,180714,BUMI AGUNG,,
5014,18,1808,180814,BUMI AGUNG,,
5015,13,1371,137109,KURANJI,,
5016,63,6301,630111,BUMI MAKMUR,,
5017,17,1701,170110,BUNGA MAS,,
5018,18,1803,180316,BUNGA MAYANG,,
5019,16,1608,160811,BUNGA MAYANG,,
5020,14,1408,140808,BUNGA RAYA,,
5021,35,3525,352512,BUNGAH,,
5022,35,3512,351217,BUNGATAN,,
5023,73,7306,730609,BUNGAYA,,
5024,32,3205,320531,BUNGBULANG,,
5025,63,6305,630506,CANDI LARAS UTARA,,
5026,96,9604,960404,KWOOR,,
5027,33,3308,330815,CANDIMULYO,,
5028,18,1801,180117,CANDIPURO,,
5029,74,7472,747204,BUNGI,,
